"item_id","task","category","baseline","pi","conflict_aware","target","distractor","p_target","p_distractor","margin","prefers_target"
"memotrap_0","memotrap","round_2","global_pccf_pi0.7","0.7","False","heavy.","fonder.","0.1413529428962423","0.8586470571037577","-0.7172941142075153","False"
"memotrap_1","memotrap","round_2","global_pccf_pi0.7","0.7","False","returned.","forgotten.","0.9981710688851767","0.0018289311148233483","0.9963421377703534","True"
"memotrap_2","memotrap","round_2","global_pccf_pi0.7","0.7","False","background.","wrong.","0.9982459673510704","0.0017540326489296593","0.9964919347021407","True"
"memotrap_3","memotrap","round_2","global_pccf_pi0.7","0.7","False","way.","families.","0.9919943970385927","0.008005602961407206","0.9839887940771855","True"
"memotrap_4","memotrap","round_2","global_pccf_pi0.7","0.7","False","thoughts.","words.","0.9860957395065073","0.013904260493492731","0.9721914790130146","True"
"memotrap_5","memotrap","round_2","global_pccf_pi0.7","0.7","False","me.","ourselves.","0.6481297050118519","0.35187029498814804","0.2962594100237038","True"
"memotrap_6","memotrap","round_2","global_pccf_pi0.7","0.7","False","down.","backwards.","0.9293824906388333","0.07061750936116667","0.8587649812776665","True"
"memotrap_7","memotrap","round_2","global_pccf_pi0.7","0.7","False","appreciated.","heeded.","0.9628472867379586","0.03715271326204127","0.9256945734759173","True"
"memotrap_8","memotrap","round_2","global_pccf_pi0.7","0.7","False","college.","war.","0.6220646641431539","0.3779353358568461","0.2441293282863078","True"
"memotrap_9","memotrap","round_2","global_pccf_pi0.7","0.7","False","business.","risks.","0.8594894983379582","0.14051050166204176","0.7189789966759164","True"
"memotrap_10","memotrap","round_2","global_pccf_pi0.7","0.7","False","life.","war.","0.9999257750805367","7.422491946325953e-05","0.9998515501610734","True"
"memotrap_11","memotrap","round_2","global_pccf_pi0.7","0.7","False","happily.","well.","0.9990155840672372","0.0009844159327627292","0.9980311681344745","True"
"memotrap_12","memotrap","round_2","global_pccf_pi0.7","0.7","False","country.","melting-pot.","0.7499460182604446","0.2500539817395555","0.4998920365208891","True"
"memotrap_13","memotrap","round_2","global_pccf_pi0.7","0.7","False","sink.","hold.","0.9942608019807493","0.005739198019250708","0.9885216039614986","True"
"memotrap_14","memotrap","round_2","global_pccf_pi0.7","0.7","False","alive.","poor.","0.9922740141523335","0.007725985847666491","0.984548028304667","True"
"memotrap_15","memotrap","round_2","global_pccf_pi0.7","0.7","False","wounds.","anger.","0.9997509708476732","0.0002490291523267617","0.9995019416953465","True"
"memotrap_16","memotrap","round_2","global_pccf_pi0.7","0.7","False","offence.","offense.","0.5705441962468092","0.4294558037531908","0.14108839249361838","True"
"memotrap_17","memotrap","round_2","global_pccf_pi0.7","0.7","False","song.","platitude.","0.9986502384470665","0.0013497615529334808","0.997300476894133","True"
"memotrap_18","memotrap","round_2","global_pccf_pi0.7","0.7","False","barrel.","flock.","0.9609029117396121","0.03909708826038796","0.9218058234792241","True"
"memotrap_19","memotrap","round_2","global_pccf_pi0.7","0.7","False","busy.","away.","0.9998283256472855","0.00017167435271438458","0.9996566512945712","True"
"memotrap_20","memotrap","round_2","global_pccf_pi0.7","0.7","False","head.","companions.","0.9905731692270806","0.009426830772919444","0.9811463384541612","True"
"memotrap_21","memotrap","round_2","global_pccf_pi0.7","0.7","False","reason.","aim.","0.998313983986325","0.0016860160136749327","0.9966279679726501","True"
"memotrap_22","memotrap","round_2","global_pccf_pi0.7","0.7","False","it.","art.","0.44453058956847613","0.5554694104315239","-0.11093882086304774","False"
"memotrap_23","memotrap","round_2","global_pccf_pi0.7","0.7","False","leave.","bray.","0.378532356250427","0.6214676437495729","-0.24293528749914584","False"
"memotrap_24","memotrap","round_2","global_pccf_pi0.7","0.7","False","child.","baby.","0.9821907964247842","0.017809203575215815","0.9643815928495685","True"
"memotrap_25","memotrap","round_2","global_pccf_pi0.7","0.7","False","others.","bathwater.","0.1380918187742138","0.8619081812257863","-0.7238163624515724","False"
"memotrap_26","memotrap","round_2","global_pccf_pi0.7","0.7","False","word.","choice.","0.9790387209602891","0.0209612790397109","0.9580774419205782","True"
"memotrap_27","memotrap","round_2","global_pccf_pi0.7","0.7","False","settlement.","lawsuit.","0.828090824020686","0.17190917597931404","0.656181648041372","True"
"memotrap_28","memotrap","round_2","global_pccf_pi0.7","0.7","False","employer.","tools.","0.991201036151306","0.008798963848694028","0.9824020723026119","True"
"memotrap_29","memotrap","round_2","global_pccf_pi0.7","0.7","False","ones.","customs.","0.8815285733805039","0.11847142661949606","0.7630571467610079","True"
"memotrap_30","memotrap","round_2","global_pccf_pi0.7","0.7","False","die.","bite.","0.03311456224512185","0.9668854377548782","-0.9337708755097563","False"
"memotrap_31","memotrap","round_2","global_pccf_pi0.7","0.7","False","bark.","bite.","0.9348632237878858","0.06513677621211424","0.8697264475757716","True"
"memotrap_32","memotrap","round_2","global_pccf_pi0.7","0.7","False","bark.","bite.","0.5216906371541455","0.4783093628458545","0.04338127430829103","True"
"memotrap_33","memotrap","round_2","global_pccf_pi0.7","0.7","False","me.","ever.","0.9982788430553147","0.0017211569446852206","0.9965576861106294","True"
"memotrap_34","memotrap","round_2","global_pccf_pi0.7","0.7","False","mine.","it.","0.9851113640213438","0.014888635978656178","0.9702227280426876","True"
"memotrap_35","memotrap","round_2","global_pccf_pi0.7","0.7","False","me.","you.","0.9938326057389276","0.006167394261072366","0.9876652114778552","True"
"memotrap_36","memotrap","round_2","global_pccf_pi0.7","0.7","False","us.","them.","0.9949350469887548","0.0050649530112451754","0.9898700939775096","True"
"memotrap_37","memotrap","round_2","global_pccf_pi0.7","0.7","False","good.","cheapest.","0.9957276397489654","0.004272360251034563","0.9914552794979308","True"
"memotrap_38","memotrap","round_2","global_pccf_pi0.7","0.7","False","evil.","best.","0.9999981293191502","1.8706808498502873e-06","0.9999962586383003","True"
"memotrap_39","memotrap","round_2","global_pccf_pi0.7","0.7","False","trusted.","bankrupt.","0.9997674549049655","0.00023254509503450323","0.9995349098099311","True"
"memotrap_40","memotrap","round_2","global_pccf_pi0.7","0.7","False","trusted.","choosers.","0.0026211471940284312","0.9973788528059716","-0.9947577056119432","False"
"memotrap_41","memotrap","round_2","global_pccf_pi0.7","0.7","False","death.","Devil.","0.9772100448526129","0.022789955147387103","0.9544200897052257","True"
"memotrap_42","memotrap","round_2","global_pccf_pi0.7","0.7","False","wrong.","right.","0.9229815563983426","0.07701844360165745","0.8459631127966851","True"
"memotrap_43","memotrap","round_2","global_pccf_pi0.7","0.7","False","start.","ending.","0.06544791530576168","0.9345520846942382","-0.8691041693884766","False"
"memotrap_44","memotrap","round_2","global_pccf_pi0.7","0.7","False","finished.","done.","0.9063999147088914","0.09360008529110858","0.8127998294177827","True"
"memotrap_45","memotrap","round_2","global_pccf_pi0.7","0.7","False","food.","sorrow.","0.9032850841967176","0.09671491580328234","0.8065701683934352","True"
"memotrap_46","memotrap","round_2","global_pccf_pi0.7","0.7","False","peace.","victory.","0.9348746439595819","0.0651253560404182","0.8697492879191636","True"
"memotrap_47","memotrap","round_2","global_pccf_pi0.7","0.7","False","better.","good.","0.9999766978337579","2.33021662422641e-05","0.9999533956675156","True"
"memotrap_48","memotrap","round_2","global_pccf_pi0.7","0.7","False","early.","never.","0.9879494496561335","0.01205055034386653","0.975898899312267","True"
"memotrap_49","memotrap","round_2","global_pccf_pi0.7","0.7","False","ill.","sorry.","0.9999941449484254","5.855051574492025e-06","0.999988289896851","True"
"memotrap_50","memotrap","round_2","global_pccf_pi0.7","0.7","False","not.","overdone.","4.1111370396183505e-05","0.9999588886296039","-0.9999177772592077","False"
"memotrap_51","memotrap","round_2","global_pccf_pi0.7","0.7","False","beasts.","wolves.","0.8896320784281049","0.11036792157189523","0.7792641568562096","True"
"memotrap_52","memotrap","round_2","global_pccf_pi0.7","0.7","False","game.","bush.","0.9911505189334753","0.008849481066524745","0.9823010378669506","True"
"memotrap_53","memotrap","round_2","global_pccf_pi0.7","0.7","False","Guide.","together.","0.9935174757366447","0.006482524263355246","0.9870349514732895","True"
"memotrap_54","memotrap","round_2","global_pccf_pi0.7","0.7","False","kill.","catch.","0.9998541102472132","0.00014588975278688503","0.9997082204944263","True"
"memotrap_55","memotrap","round_2","global_pccf_pi0.7","0.7","False","clothes.","birds.","0.9959719507457325","0.0040280492542674","0.9919439014914652","True"
"memotrap_56","memotrap","round_2","global_pccf_pi0.7","0.7","False","food.","nest.","0.6294562734802065","0.37054372651979356","0.25891254696041294","True"
"memotrap_57","memotrap","round_2","global_pccf_pi0.7","0.7","False","call.","worm.","0.9195029914541049","0.08049700854589519","0.8390059829082097","True"
"memotrap_58","memotrap","round_2","global_pccf_pi0.7","0.7","False","talk.","bite.","0.136763019980599","0.8632369800194011","-0.726473960038802","False"
"memotrap_59","memotrap","round_2","global_pccf_pi0.7","0.7","False","swallow.","chew.","0.9994530442303635","0.0005469557696364095","0.9989060884607271","True"
"memotrap_60","memotrap","round_2","global_pccf_pi0.7","0.7","False","it.","you.","0.9560913703570801","0.04390862964291983","0.9121827407141603","True"
"memotrap_61","memotrap","round_2","global_pccf_pi0.7","0.7","False","blood.","water.","0.9996344879231032","0.0003655120768967953","0.9992689758462063","True"
"memotrap_62","memotrap","round_2","global_pccf_pi0.7","0.7","False","up.","itself.","0.9931566186936873","0.0068433813063126046","0.9863132373873748","True"
"memotrap_63","memotrap","round_2","global_pccf_pi0.7","0.7","False","book.","friend.","0.945401166402005","0.05459883359799508","0.8908023328040099","True"
"memotrap_64","memotrap","round_2","global_pccf_pi0.7","0.7","False","book.","evil.","0.8848473187912715","0.11515268120872849","0.7696946375825431","True"
"memotrap_65","memotrap","round_2","global_pccf_pi0.7","0.7","False","themselves.","books.","0.9587848506968907","0.04121514930310932","0.9175697013937814","True"
"memotrap_66","memotrap","round_2","global_pccf_pi0.7","0.7","False","themselves.","me.","0.9980505303742563","0.0019494696257436458","0.9961010607485127","True"
"memotrap_67","memotrap","round_2","global_pccf_pi0.7","0.7","False","like.","read.","0.9997244912613182","0.00027550873868186887","0.9994489825226364","True"
"memotrap_68","memotrap","round_2","global_pccf_pi0.7","0.7","False","title.","cover.","0.9998976511896905","0.00010234881030949709","0.9997953023793811","True"
"memotrap_69","memotrap","round_2","global_pccf_pi0.7","0.7","False","word.","book.","0.7897570586450096","0.21024294135499053","0.579514117290019","True"
"memotrap_70","memotrap","round_2","global_pccf_pi0.7","0.7","False","artist.","book.","0.9930372880381391","0.006962711961860901","0.9860745760762781","True"
"memotrap_71","memotrap","round_2","global_pccf_pi0.7","0.7","False","this.","it.","0.9979913123326052","0.0020086876673949348","0.9959826246652103","True"
"memotrap_72","memotrap","round_2","global_pccf_pi0.7","0.7","False","burned.","digested.","0.42989851860857703","0.5701014813914229","-0.14020296278284589","False"
"memotrap_73","memotrap","round_2","global_pccf_pi0.7","0.7","False","caution.","boats.","0.999155666137402","0.0008443338625979151","0.9983113322748041","True"
"memotrap_74","memotrap","round_2","global_pccf_pi0.7","0.7","False","room.","boat.","0.974274762289601","0.02572523771039902","0.9485495245792019","True"
"memotrap_75","memotrap","round_2","global_pccf_pi0.7","0.7","False","shoes.","boots.","0.3270721194215794","0.6729278805784207","-0.3458557611568413","False"
"memotrap_76","memotrap","round_2","global_pccf_pi0.7","0.7","False","talk.","listen.","0.7079885423857893","0.2920114576142107","0.41597708477157863","True"
"memotrap_77","memotrap","round_2","global_pccf_pi0.7","0.7","False","down.","lowest.","0.9274498185704135","0.07255018142958654","0.854899637140827","True"
"memotrap_78","memotrap","round_2","global_pccf_pi0.7","0.7","False","arrow.","break.","0.9999908383445678","9.161655432144425e-06","0.9999816766891356","True"
"memotrap_79","memotrap","round_2","global_pccf_pi0.7","0.7","False","milk.","meal.","0.9502033247793292","0.0497966752206708","0.9004066495586585","True"
"memotrap_80","memotrap","round_2","global_pccf_pi0.7","0.7","False","honor.","fair.","0.9998988673392346","0.00010113266076533103","0.9997977346784693","True"
"memotrap_81","memotrap","round_2","global_pccf_pi0.7","0.7","False","rich.","brave.","0.9182756116117069","0.08172438838829302","0.8365512232234139","True"
"memotrap_82","memotrap","round_2","global_pccf_pi0.7","0.7","False","more.","bread.","0.9216027050953868","0.07839729490461318","0.8432054101907736","True"
"memotrap_83","memotrap","round_2","global_pccf_pi0.7","0.7","False","one.","it.","0.9671571902421101","0.032842809757890015","0.9343143804842201","True"
"memotrap_84","memotrap","round_2","global_pccf_pi0.7","0.7","False","week.","day.","0.9156076841843176","0.08439231581568239","0.8312153683686352","True"
"memotrap_85","memotrap","round_2","global_pccf_pi0.7","0.7","False","anything.","it.","0.9992665588700363","0.0007334411299636666","0.9985331177400727","True"
"memotrap_86","memotrap","round_2","global_pccf_pi0.7","0.7","False","it.","cleane.","0.0020127740735354123","0.9979872259264646","-0.9959744518529292","False"
"memotrap_87","memotrap","round_2","global_pccf_pi0.7","0.7","False","shot.","gentleman.","0.9991738704538983","0.0008261295461016653","0.9983477409077967","True"
"memotrap_0","memotrap","round_2","pccf_pid_lite","0.891391","False","heavy.","fonder.","0.5639506108637757","0.4360493891362243","0.12790122172755142","True"
"memotrap_1","memotrap","round_2","pccf_pid_lite","1.0","False","returned.","forgotten.","0.9463964078234546","0.053603592176545416","0.8927928156469092","True"
"memotrap_2","memotrap","round_2","pccf_pid_lite","1.0","False","background.","wrong.","0.9981926861291184","0.0018073138708816524","0.9963853722582368","True"
"memotrap_3","memotrap","round_2","pccf_pid_lite","1.0","False","way.","families.","0.992757327504097","0.007242672495903167","0.9855146550081938","True"
"memotrap_4","memotrap","round_2","pccf_pid_lite","1.0","False","thoughts.","words.","0.8454987256497387","0.15450127435026123","0.6909974512994774","True"
"memotrap_5","memotrap","round_2","pccf_pid_lite","1.0","False","me.","ourselves.","0.6161908132435174","0.3838091867564826","0.2323816264870348","True"
"memotrap_6","memotrap","round_2","pccf_pid_lite","1.0","False","down.","backwards.","0.6224625851333987","0.3775374148666013","0.2449251702667974","True"
"memotrap_7","memotrap","round_2","pccf_pid_lite","1.0","False","appreciated.","heeded.","0.97022035372044","0.02977964627956011","0.9404407074408799","True"
"memotrap_8","memotrap","round_2","pccf_pid_lite","1.0","False","college.","war.","0.6656889659095603","0.33431103409043966","0.3313779318191206","True"
"memotrap_9","memotrap","round_2","pccf_pid_lite","0.562876","False","business.","risks.","0.07953241454454549","0.9204675854554545","-0.840935170910909","False"
"memotrap_10","memotrap","round_2","pccf_pid_lite","1.0","False","life.","war.","0.9995439356715853","0.00045606432841476836","0.9990878713431706","True"
"memotrap_11","memotrap","round_2","pccf_pid_lite","1.0","False","happily.","well.","0.991594367874637","0.008405632125363001","0.9831887357492739","True"
"memotrap_12","memotrap","round_2","pccf_pid_lite","0.448726","False","country.","melting-pot.","0.9131297460500366","0.08687025394996342","0.8262594921000732","True"
"memotrap_13","memotrap","round_2","pccf_pid_lite","1.0","False","sink.","hold.","0.9975232689199782","0.0024767310800217364","0.9950465378399564","True"
"memotrap_14","memotrap","round_2","pccf_pid_lite","1.0","False","alive.","poor.","0.988302944487769","0.011697055512230992","0.976605888975538","True"
"memotrap_15","memotrap","round_2","pccf_pid_lite","1.0","False","wounds.","anger.","0.9992675860257237","0.0007324139742764126","0.9985351720514474","True"
"memotrap_16","memotrap","round_2","pccf_pid_lite","1.0","False","offence.","offense.","0.622496594307499","0.37750340569250096","0.24499318861499808","True"
"memotrap_17","memotrap","round_2","pccf_pid_lite","1.0","False","song.","platitude.","0.9847909820345907","0.015209017965409383","0.9695819640691813","True"
"memotrap_18","memotrap","round_2","pccf_pid_lite","1.0","False","barrel.","flock.","0.9233070901048033","0.07669290989519674","0.8466141802096065","True"
"memotrap_19","memotrap","round_2","pccf_pid_lite","1.0","False","busy.","away.","0.999771919623082","0.00022808037691802544","0.999543839246164","True"
"memotrap_20","memotrap","round_2","pccf_pid_lite","1.0","False","head.","companions.","0.9868278738696723","0.013172126130327763","0.9736557477393445","True"
"memotrap_21","memotrap","round_2","pccf_pid_lite","1.0","False","reason.","aim.","0.9998687495496634","0.00013125045033670726","0.9997374990993267","True"
"memotrap_22","memotrap","round_2","pccf_pid_lite","1.0","False","it.","art.","0.7747755699991716","0.22522443000082829","0.5495511399983434","True"
"memotrap_23","memotrap","round_2","pccf_pid_lite","1.0","False","leave.","bray.","0.8670386528987436","0.13296134710125643","0.7340773057974872","True"
"memotrap_24","memotrap","round_2","pccf_pid_lite","1.0","False","child.","baby.","0.989879286843266","0.010120713156734058","0.979758573686532","True"
"memotrap_25","memotrap","round_2","pccf_pid_lite","0.4","False","others.","bathwater.","0.2842553517271532","0.7157446482728468","-0.43148929654569357","False"
"memotrap_26","memotrap","round_2","pccf_pid_lite","1.0","False","word.","choice.","0.9988272200505411","0.0011727799494588775","0.9976544401010823","True"
"memotrap_27","memotrap","round_2","pccf_pid_lite","0.777835","False","settlement.","lawsuit.","0.5229155258500205","0.4770844741499794","0.04583105170004115","True"
"memotrap_28","memotrap","round_2","pccf_pid_lite","1.0","False","employer.","tools.","0.6766691607684223","0.3233308392315776","0.3533383215368447","True"
"memotrap_29","memotrap","round_2","pccf_pid_lite","1.0","False","ones.","customs.","0.982008301077221","0.017991698922778982","0.9640166021544421","True"
"memotrap_30","memotrap","round_2","pccf_pid_lite","1.0","False","die.","bite.","0.008889406026884976","0.9911105939731151","-0.9822211879462301","False"
"memotrap_31","memotrap","round_2","pccf_pid_lite","0.97918","False","bark.","bite.","0.6092765812648255","0.39072341873517447","0.21855316252965107","True"
"memotrap_32","memotrap","round_2","pccf_pid_lite","0.997829","False","bark.","bite.","0.6006834240087412","0.39931657599125875","0.20136684801748245","True"
"memotrap_33","memotrap","round_2","pccf_pid_lite","1.0","False","me.","ever.","0.9912114149385685","0.008788585061431518","0.9824228298771369","True"
"memotrap_34","memotrap","round_2","pccf_pid_lite","1.0","False","mine.","it.","0.9688131571069172","0.03118684289308295","0.9376263142138342","True"
"memotrap_35","memotrap","round_2","pccf_pid_lite","1.0","False","me.","you.","0.9862914575468847","0.013708542453115325","0.9725829150937694","True"
"memotrap_36","memotrap","round_2","pccf_pid_lite","1.0","False","us.","them.","0.9768717884797785","0.023128211520221494","0.953743576959557","True"
"memotrap_37","memotrap","round_2","pccf_pid_lite","1.0","False","good.","cheapest.","0.9983343962316945","0.0016656037683055005","0.996668792463389","True"
"memotrap_38","memotrap","round_2","pccf_pid_lite","1.0","False","evil.","best.","0.9993814359174485","0.0006185640825514755","0.9987628718348971","True"
"memotrap_39","memotrap","round_2","pccf_pid_lite","1.0","False","trusted.","bankrupt.","0.9997992245420364","0.00020077545796357116","0.9995984490840728","True"
"memotrap_40","memotrap","round_2","pccf_pid_lite","0.522849","False","trusted.","choosers.","0.0036667352408014803","0.9963332647591986","-0.9926665295183971","False"
"memotrap_41","memotrap","round_2","pccf_pid_lite","1.0","False","death.","Devil.","0.9713318424732327","0.02866815752676736","0.9426636849464654","True"
"memotrap_42","memotrap","round_2","pccf_pid_lite","1.0","False","wrong.","right.","0.9876927674808893","0.01230723251911072","0.9753855349617786","True"
"memotrap_43","memotrap","round_2","pccf_pid_lite","0.4","False","start.","ending.","0.0747739715898497","0.9252260284101503","-0.8504520568203007","False"
"memotrap_44","memotrap","round_2","pccf_pid_lite","1.0","False","finished.","done.","0.997502542697626","0.0024974573023741546","0.9950050853952518","True"
"memotrap_45","memotrap","round_2","pccf_pid_lite","1.0","False","food.","sorrow.","0.8636763344724491","0.13632366552755093","0.7273526689448981","True"
"memotrap_46","memotrap","round_2","pccf_pid_lite","0.98801","False","peace.","victory.","0.6002551088807581","0.3997448911192419","0.20051021776151617","True"
"memotrap_47","memotrap","round_2","pccf_pid_lite","1.0","False","better.","good.","0.9966597357049604","0.00334026429503957","0.9933194714099208","True"
"memotrap_48","memotrap","round_2","pccf_pid_lite","1.0","False","early.","never.","0.9911837932166405","0.008816206783359492","0.982367586433281","True"
"memotrap_49","memotrap","round_2","pccf_pid_lite","1.0","False","ill.","sorry.","0.999986180025481","1.3819974518924353e-05","0.9999723600509621","True"
"memotrap_50","memotrap","round_2","pccf_pid_lite","0.4","False","not.","overdone.","4.1921721291970456e-06","0.9999958078278708","-0.9999916156557416","False"
"memotrap_51","memotrap","round_2","pccf_pid_lite","0.814417","False","beasts.","wolves.","0.3696425199565703","0.6303574800434296","-0.2607149600868593","False"
"memotrap_52","memotrap","round_2","pccf_pid_lite","1.0","False","game.","bush.","0.9733345542314484","0.026665445768551597","0.9466691084628969","True"
"memotrap_53","memotrap","round_2","pccf_pid_lite","1.0","False","Guide.","together.","0.9440605085503588","0.05593949144964122","0.8881210171007177","True"
"memotrap_54","memotrap","round_2","pccf_pid_lite","1.0","False","kill.","catch.","0.9988469370325861","0.0011530629674140476","0.9976938740651721","True"
"memotrap_55","memotrap","round_2","pccf_pid_lite","1.0","False","clothes.","birds.","0.9411121161123154","0.05888788388768459","0.8822242322246308","True"
"memotrap_56","memotrap","round_2","pccf_pid_lite","0.547358","False","food.","nest.","0.4245837351371723","0.5754162648628278","-0.15083252972565553","False"
"memotrap_57","memotrap","round_2","pccf_pid_lite","1.0","False","call.","worm.","0.9910697618903851","0.008930238109615048","0.9821395237807701","True"
"memotrap_58","memotrap","round_2","pccf_pid_lite","1.0","False","talk.","bite.","0.06179461394624569","0.9382053860537543","-0.8764107721075085","False"
"memotrap_59","memotrap","round_2","pccf_pid_lite","1.0","False","swallow.","chew.","0.9949117092776567","0.005088290722343215","0.9898234185553135","True"
"memotrap_60","memotrap","round_2","pccf_pid_lite","1.0","False","it.","you.","0.9359686462002684","0.06403135379973152","0.8719372924005369","True"
"memotrap_61","memotrap","round_2","pccf_pid_lite","1.0","False","blood.","water.","0.9999777581339266","2.2241866073248653e-05","0.9999555162678534","True"
"memotrap_62","memotrap","round_2","pccf_pid_lite","1.0","False","up.","itself.","0.9446839263293919","0.055316073670608014","0.8893678526587839","True"
"memotrap_63","memotrap","round_2","pccf_pid_lite","1.0","False","book.","friend.","0.9142915427783164","0.08570845722168365","0.8285830855566327","True"
"memotrap_64","memotrap","round_2","pccf_pid_lite","1.0","False","book.","evil.","0.8429911501056886","0.1570088498943113","0.6859823002113773","True"
"memotrap_65","memotrap","round_2","pccf_pid_lite","0.600397","False","themselves.","books.","0.8425870344410556","0.15741296555894435","0.6851740688821113","True"
"memotrap_66","memotrap","round_2","pccf_pid_lite","1.0","False","themselves.","me.","0.9990068686181136","0.0009931313818864178","0.9980137372362272","True"
"memotrap_67","memotrap","round_2","pccf_pid_lite","1.0","False","like.","read.","0.9971729349213757","0.002827065078624353","0.9943458698427513","True"
"memotrap_68","memotrap","round_2","pccf_pid_lite","1.0","False","title.","cover.","0.840675844560001","0.15932415543999892","0.6813516891200021","True"
"memotrap_69","memotrap","round_2","pccf_pid_lite","1.0","False","word.","book.","0.7638072891271706","0.23619271087282942","0.5276145782543411","True"
"memotrap_70","memotrap","round_2","pccf_pid_lite","1.0","False","artist.","book.","0.9689817730918898","0.03101822690811026","0.9379635461837795","True"
"memotrap_71","memotrap","round_2","pccf_pid_lite","1.0","False","this.","it.","0.7904768148367609","0.20952318516323917","0.5809536296735217","True"
"memotrap_72","memotrap","round_2","pccf_pid_lite","0.800758","False","burned.","digested.","0.6104373288485486","0.38956267115145143","0.2208746576970972","True"
"memotrap_73","memotrap","round_2","pccf_pid_lite","1.0","False","caution.","boats.","0.9996988198975215","0.0003011801024783753","0.9993976397950431","True"
"memotrap_74","memotrap","round_2","pccf_pid_lite","1.0","False","room.","boat.","0.9952872278724927","0.004712772127507288","0.9905744557449854","True"
"memotrap_75","memotrap","round_2","pccf_pid_lite","0.526393","False","shoes.","boots.","0.5048825976865559","0.4951174023134442","0.009765195373111657","True"
"memotrap_76","memotrap","round_2","pccf_pid_lite","1.0","False","talk.","listen.","0.8402548135989585","0.1597451864010415","0.680509627197917","True"
"memotrap_77","memotrap","round_2","pccf_pid_lite","1.0","False","down.","lowest.","0.8077963619787252","0.19220363802127474","0.6155927239574505","True"
"memotrap_78","memotrap","round_2","pccf_pid_lite","1.0","False","arrow.","break.","0.9992991649211322","0.0007008350788678139","0.9985983298422644","True"
"memotrap_79","memotrap","round_2","pccf_pid_lite","0.663548","False","milk.","meal.","0.7408873227255376","0.2591126772744625","0.48177464545107507","True"
"memotrap_80","memotrap","round_2","pccf_pid_lite","1.0","False","honor.","fair.","0.9991295007353848","0.0008704992646152986","0.9982590014707695","True"
"memotrap_81","memotrap","round_2","pccf_pid_lite","1.0","False","rich.","brave.","0.3976194900007686","0.6023805099992313","-0.2047610199984627","False"
"memotrap_82","memotrap","round_2","pccf_pid_lite","1.0","False","more.","bread.","0.9056012357616249","0.09439876423837514","0.8112024715232498","True"
"memotrap_83","memotrap","round_2","pccf_pid_lite","1.0","False","one.","it.","0.9323957193071833","0.06760428069281671","0.8647914386143667","True"
"memotrap_84","memotrap","round_2","pccf_pid_lite","1.0","False","week.","day.","0.7334993753736265","0.2665006246263736","0.46699875074725294","True"
"memotrap_85","memotrap","round_2","pccf_pid_lite","1.0","False","anything.","it.","0.9908271199366994","0.00917288006330058","0.9816542398733988","True"
"memotrap_86","memotrap","round_2","pccf_pid_lite","0.521244","False","it.","cleane.","0.0020257153854589378","0.9979742846145411","-0.9959485692290821","False"
"memotrap_87","memotrap","round_2","pccf_pid_lite","1.0","False","shot.","gentleman.","0.9942383270095639","0.0057616729904360914","0.9884766540191279","True"
